,dir,displayName,gsisId,nflId,o,position,possTeam,s,time,x,y,game_id,play_id,event_name
195,167.12,Rodney Hudson,00-0027993,2495171.0,178.87,C,True,4.8,2020-01-26 21:37:15.300,100.04,34.61,2020012600,2435,
196,172.76,Rodney Hudson,00-0027993,2495171.0,187.61,C,True,4.86,2020-01-26 21:37:15.400,100.11,34.12,2020012600,2435,
197,176.81,Rodney Hudson,00-0027993,2495171.0,193.03,C,True,4.88,2020-01-26 21:37:15.500,100.15,33.62,2020012600,2435,
198,181.95,Rodney Hudson,00-0027993,2495171.0,193.03,C,True,4.92,2020-01-26 21:37:15.600,100.14,33.12,2020012600,2435,
199,186.19,Rodney Hudson,00-0027993,2495171.0,197.36,C,True,4.9,2020-01-26 21:37:15.700,100.1,32.62,2020012600,2435,
200,190.54,Rodney Hudson,00-0027993,2495171.0,208.2,C,True,4.93,2020-01-26 21:37:15.800,100.02,32.13,2020012600,2435,
201,194.72,Rodney Hudson,00-0027993,2495171.0,211.29,C,True,4.98,2020-01-26 21:37:15.900,99.89,31.63,2020012600,2435,
202,198.75,Rodney Hudson,00-0027993,2495171.0,205.7,C,True,5.01,2020-01-26 21:37:16.000,99.73,31.13,2020012600,2435,
203,201.44,Rodney Hudson,00-0027993,2495171.0,207.23,C,True,4.88,2020-01-26 21:37:16.100,99.55,30.67,2020012600,2435,
204,203.9,Rodney Hudson,00-0027993,2495171.0,217.08,C,True,4.94,2020-01-26 21:37:16.200,99.34,30.18,2020012600,2435,
205,206.12,Rodney Hudson,00-0027993,2495171.0,219.01,C,True,4.99,2020-01-26 21:37:16.300,99.1,29.69,2020012600,2435,
206,208.76,Rodney Hudson,00-0027993,2495171.0,213.88,C,True,4.99,2020-01-26 21:37:16.400,98.84,29.22,2020012600,2435,
207,210.8,Rodney Hudson,00-0027993,2495171.0,212.5,C,True,4.96,2020-01-26 21:37:16.500,98.56,28.77,2020012600,2435,
208,212.25,Rodney Hudson,00-0027993,2495171.0,216.08,C,True,4.86,2020-01-26 21:37:16.600,98.3,28.34,2020012600,2435,
209,213.99,Rodney Hudson,00-0027993,2495171.0,214.16,C,True,4.95,2020-01-26 21:37:16.700,98.0,27.9,2020012600,2435,
210,214.57,Rodney Hudson,00-0027993,2495171.0,212.63,C,True,5.01,2020-01-26 21:37:16.800,97.71,27.47,2020012600,2435,
211,215.21,Rodney Hudson,00-0027993,2495171.0,214.14,C,True,5.09,2020-01-26 21:37:16.900,97.4,27.03,2020012600,2435,
212,215.88,Rodney Hudson,00-0027993,2495171.0,217.02,C,True,5.18,2020-01-26 21:37:17.000,97.09,26.59,2020012600,2435,
213,215.94,Rodney Hudson,00-0027993,2495171.0,224.89,C,True,5.13,2020-01-26 21:37:17.100,96.78,26.16,2020012600,2435,
214,216.66,Rodney Hudson,00-0027993,2495171.0,214.68,C,True,5.28,2020-01-26 21:37:17.200,96.44,25.72,2020012600,2435,
215,216.72,Rodney Hudson,00-0027993,2495171.0,213.19,C,True,5.34,2020-01-26 21:37:17.300,96.11,25.27,2020012600,2435,
216,216.34,Rodney Hudson,00-0027993,2495171.0,219.65,C,True,5.46,2020-01-26 21:37:17.400,95.78,24.81,2020012600,2435,
217,215.75,Rodney Hudson,00-0027993,2495171.0,225.48,C,True,5.54,2020-01-26 21:37:17.500,95.44,24.34,2020012600,2435,
218,216.23,Rodney Hudson,00-0027993,2495171.0,215.94,C,True,5.51,2020-01-26 21:37:17.600,95.1,23.89,2020012600,2435,
219,216.67,Rodney Hudson,00-0027993,2495171.0,217.76,C,True,5.55,2020-01-26 21:37:17.700,94.76,23.43,2020012600,2435,
220,217.08,Rodney Hudson,00-0027993,2495171.0,219.08,C,True,5.65,2020-01-26 21:37:17.800,94.4,22.96,2020012600,2435,
221,217.05,Rodney Hudson,00-0027993,2495171.0,213.33,C,True,5.66,2020-01-26 21:37:17.900,94.06,22.5,2020012600,2435,
222,216.38,Rodney Hudson,00-0027993,2495171.0,220.82,C,True,5.64,2020-01-26 21:37:18.000,93.72,22.03,2020012600,2435,
223,215.73,Rodney Hudson,00-0027993,2495171.0,222.27,C,True,5.62,2020-01-26 21:37:18.100,93.38,21.56,2020012600,2435,
224,215.43,Rodney Hudson,00-0027993,2495171.0,225.62,C,True,5.58,2020-01-26 21:37:18.200,93.05,21.09,2020012600,2435,
225,216.53,Rodney Hudson,00-0027993,2495171.0,216.9,C,True,5.5,2020-01-26 21:37:18.300,92.7,20.64,2020012600,2435,
226,216.58,Rodney Hudson,00-0027993,2495171.0,221.67,C,True,5.52,2020-01-26 21:37:18.400,92.35,20.17,2020012600,2435,
227,216.59,Rodney Hudson,00-0027993,2495171.0,219.92,C,True,5.43,2020-01-26 21:37:18.500,92.02,19.72,2020012600,2435,
228,216.86,Rodney Hudson,00-0027993,2495171.0,216.74,C,True,5.35,2020-01-26 21:37:18.600,91.68,19.27,2020012600,2435,
229,217.31,Rodney Hudson,00-0027993,2495171.0,211.67,C,True,5.26,2020-01-26 21:37:18.700,91.35,18.84,2020012600,2435,
230,217.85,Rodney Hudson,00-0027993,2495171.0,213.42,C,True,5.19,2020-01-26 21:37:18.800,91.02,18.42,2020012600,2435,
231,218.19,Rodney Hudson,00-0027993,2495171.0,221.72,C,True,5.12,2020-01-26 21:37:18.900,90.69,18.0,2020012600,2435,
232,218.35,Rodney Hudson,00-0027993,2495171.0,224.93,C,True,5.01,2020-01-26 21:37:19.000,90.37,17.58,2020012600,2435,
233,219.02,Rodney Hudson,00-0027993,2495171.0,220.98,C,True,5.02,2020-01-26 21:37:19.100,90.03,17.17,2020012600,2435,
234,219.64,Rodney Hudson,00-0027993,2495171.0,220.98,C,True,4.98,2020-01-26 21:37:19.200,89.69,16.76,2020012600,2435,
235,219.67,Rodney Hudson,00-0027993,2495171.0,222.9,C,True,4.93,2020-01-26 21:37:19.300,89.37,16.36,2020012600,2435,
236,219.04,Rodney Hudson,00-0027993,2495171.0,225.43,C,True,4.81,2020-01-26 21:37:19.400,89.06,15.97,2020012600,2435,
237,218.89,Rodney Hudson,00-0027993,2495171.0,223.51,C,True,4.79,2020-01-26 21:37:19.500,88.74,15.58,2020012600,2435,
238,219.56,Rodney Hudson,00-0027993,2495171.0,226.7,C,True,4.71,2020-01-26 21:37:19.600,88.43,15.21,2020012600,2435,
239,219.93,Rodney Hudson,00-0027993,2495171.0,231.98,C,True,4.69,2020-01-26 21:37:19.700,88.11,14.83,2020012600,2435,
240,220.27,Rodney Hudson,00-0027993,2495171.0,230.99,C,True,4.52,2020-01-26 21:37:19.800,87.81,14.47,2020012600,2435,
241,221.72,Rodney Hudson,00-0027993,2495171.0,224.22,C,True,4.44,2020-01-26 21:37:19.900,87.49,14.13,2020012600,2435,
242,222.44,Rodney Hudson,00-0027993,2495171.0,223.54,C,True,4.47,2020-01-26 21:37:20.000,87.16,13.77,2020012600,2435,
243,222.64,Rodney Hudson,00-0027993,2495171.0,224.14,C,True,4.47,2020-01-26 21:37:20.100,86.84,13.42,2020012600,2435,
244,221.87,Rodney Hudson,00-0027993,2495171.0,233.37,C,True,4.42,2020-01-26 21:37:20.200,86.54,13.06,2020012600,2435,
245,220.81,Rodney Hudson,00-0027993,2495171.0,233.37,C,True,4.41,2020-01-26 21:37:20.300,86.24,12.69,2020012600,2435,
246,221.53,Rodney Hudson,00-0027993,2495171.0,235.9,C,True,4.34,2020-01-26 21:37:20.400,85.92,12.36,2020012600,2435,
247,221.04,Rodney Hudson,00-0027993,2495171.0,240.0,C,True,4.3,2020-01-26 21:37:20.500,85.63,12.02,2020012600,2435,
248,221.95,Rodney Hudson,00-0027993,2495171.0,236.64,C,True,4.35,2020-01-26 21:37:20.600,85.32,11.69,2020012600,2435,
249,222.23,Rodney Hudson,00-0027993,2495171.0,232.34,C,True,4.32,2020-01-26 21:37:20.700,85.02,11.36,2020012600,2435,
250,222.56,Rodney Hudson,00-0027993,2495171.0,228.34,C,True,4.29,2020-01-26 21:37:20.800,84.73,11.03,2020012600,2435,
251,223.34,Rodney Hudson,00-0027993,2495171.0,228.34,C,True,4.21,2020-01-26 21:37:20.900,84.43,10.71,2020012600,2435,
252,224.04,Rodney Hudson,00-0027993,2495171.0,230.37,C,True,4.2,2020-01-26 21:37:21.000,84.12,10.39,2020012600,2435,
253,225.07,Rodney Hudson,00-0027993,2495171.0,236.56,C,True,4.22,2020-01-26 21:37:21.100,83.81,10.08,2020012600,2435,
254,225.76,Rodney Hudson,00-0027993,2495171.0,240.08,C,True,4.13,2020-01-26 21:37:21.200,83.51,9.79,2020012600,2435,
255,226.9,Rodney Hudson,00-0027993,2495171.0,241.94,C,True,4.09,2020-01-26 21:37:21.300,83.2,9.5,2020012600,2435,
256,228.68,Rodney Hudson,00-0027993,2495171.0,236.72,C,True,4.09,2020-01-26 21:37:21.400,82.89,9.22,2020012600,2435,
257,229.54,Rodney Hudson,00-0027993,2495171.0,236.72,C,True,4.04,2020-01-26 21:37:21.500,82.58,8.95,2020012600,2435,
258,230.42,Rodney Hudson,00-0027993,2495171.0,237.87,C,True,4.02,2020-01-26 21:37:21.600,82.27,8.68,2020012600,2435,
259,231.21,Rodney Hudson,00-0027993,2495171.0,240.24,C,True,3.98,2020-01-26 21:37:21.700,81.95,8.42,2020012600,2435,
260,232.59,Rodney Hudson,00-0027993,2495171.0,240.24,C,True,4.01,2020-01-26 21:37:21.800,81.62,8.17,2020012600,2435,
261,233.5,Rodney Hudson,00-0027993,2495171.0,242.82,C,True,3.99,2020-01-26 21:37:21.900,81.29,7.92,2020012600,2435,
262,235.15,Rodney Hudson,00-0027993,2495171.0,244.74,C,True,3.95,2020-01-26 21:37:22.000,80.96,7.69,2020012600,2435,
263,236.83,Rodney Hudson,00-0027993,2495171.0,246.32,C,True,3.93,2020-01-26 21:37:22.100,80.62,7.47,2020012600,2435,
264,239.57,Rodney Hudson,00-0027993,2495171.0,243.04,C,True,3.9,2020-01-26 21:37:22.200,80.27,7.26,2020012600,2435,
265,241.41,Rodney Hudson,00-0027993,2495171.0,244.06,C,True,3.91,2020-01-26 21:37:22.300,79.91,7.06,2020012600,2435,
266,244.97,Rodney Hudson,00-0027993,2495171.0,252.87,C,True,4.05,2020-01-26 21:37:22.400,79.51,6.89,2020012600,2435,
267,248.98,Rodney Hudson,00-0027993,2495171.0,252.87,C,True,4.1,2020-01-26 21:37:22.500,79.1,6.74,2020012600,2435,
268,252.55,Rodney Hudson,00-0027993,2495171.0,254.6,C,True,4.15,2020-01-26 21:37:22.600,78.69,6.61,2020012600,2435,lateral
269,256.46,Rodney Hudson,00-0027993,2495171.0,251.82,C,True,4.19,2020-01-26 21:37:22.700,78.27,6.51,2020012600,2435,
270,260.64,Rodney Hudson,00-0027993,2495171.0,262.17,C,True,4.31,2020-01-26 21:37:22.800,77.84,6.44,2020012600,2435,
271,264.8,Rodney Hudson,00-0027993,2495171.0,264.39,C,True,4.55,2020-01-26 21:37:22.900,77.38,6.38,2020012600,2435,
272,268.31,Rodney Hudson,00-0027993,2495171.0,263.5,C,True,4.59,2020-01-26 21:37:23.000,76.92,6.36,2020012600,2435,
273,271.63,Rodney Hudson,00-0027993,2495171.0,267.02,C,True,4.64,2020-01-26 21:37:23.100,76.45,6.37,2020012600,2435,
274,274.23,Rodney Hudson,00-0027993,2495171.0,271.17,C,True,4.72,2020-01-26 21:37:23.200,75.96,6.4,2020012600,2435,
275,277.08,Rodney Hudson,00-0027993,2495171.0,275.92,C,True,4.72,2020-01-26 21:37:23.300,75.48,6.46,2020012600,2435,
276,279.31,Rodney Hudson,00-0027993,2495171.0,275.92,C,True,4.72,2020-01-26 21:37:23.400,75.0,6.54,2020012600,2435,
277,281.04,Rodney Hudson,00-0027993,2495171.0,276.77,C,True,4.73,2020-01-26 21:37:23.500,74.52,6.63,2020012600,2435,
278,283.07,Rodney Hudson,00-0027993,2495171.0,274.82,C,True,4.71,2020-01-26 21:37:23.600,74.05,6.73,2020012600,2435,
279,285.21,Rodney Hudson,00-0027993,2495171.0,276.0,C,True,4.7,2020-01-26 21:37:23.700,73.58,6.86,2020012600,2435,
280,286.86,Rodney Hudson,00-0027993,2495171.0,280.37,C,True,4.7,2020-01-26 21:37:23.800,73.12,6.99,2020012600,2435,
281,287.88,Rodney Hudson,00-0027993,2495171.0,282.57,C,True,4.78,2020-01-26 21:37:23.900,72.65,7.14,2020012600,2435,
282,289.04,Rodney Hudson,00-0027993,2495171.0,278.08,C,True,4.87,2020-01-26 21:37:24.000,72.18,7.29,2020012600,2435,
283,289.68,Rodney Hudson,00-0027993,2495171.0,282.0,C,True,4.92,2020-01-26 21:37:24.100,71.71,7.46,2020012600,2435,
284,290.1,Rodney Hudson,00-0027993,2495171.0,283.6,C,True,4.92,2020-01-26 21:37:24.200,71.24,7.62,2020012600,2435,
285,290.25,Rodney Hudson,00-0027993,2495171.0,285.33,C,True,4.94,2020-01-26 21:37:24.300,70.77,7.8,2020012600,2435,
286,291.2,Rodney Hudson,00-0027993,2495171.0,279.85,C,True,4.94,2020-01-26 21:37:24.400,70.3,7.98,2020012600,2435,
287,290.98,Rodney Hudson,00-0027993,2495171.0,289.83,C,True,4.94,2020-01-26 21:37:24.500,69.83,8.15,2020012600,2435,
288,291.35,Rodney Hudson,00-0027993,2495171.0,290.73,C,True,4.91,2020-01-26 21:37:24.600,69.36,8.34,2020012600,2435,
289,292.21,Rodney Hudson,00-0027993,2495171.0,283.86,C,True,4.95,2020-01-26 21:37:24.700,68.88,8.54,2020012600,2435,
290,292.11,Rodney Hudson,00-0027993,2495171.0,278.25,C,True,4.97,2020-01-26 21:37:24.800,68.39,8.73,2020012600,2435,
291,292.2,Rodney Hudson,00-0027993,2495171.0,279.5,C,True,4.88,2020-01-26 21:37:24.900,67.92,8.93,2020012600,2435,
292,292.16,Rodney Hudson,00-0027993,2495171.0,288.12,C,True,4.87,2020-01-26 21:37:25.000,67.44,9.12,2020012600,2435,
293,292.15,Rodney Hudson,00-0027993,2495171.0,284.99,C,True,4.72,2020-01-26 21:37:25.100,66.99,9.3,2020012600,2435,
294,292.83,Rodney Hudson,00-0027993,2495171.0,284.99,C,True,4.73,2020-01-26 21:37:25.200,66.53,9.5,2020012600,2435,
295,292.92,Rodney Hudson,00-0027993,2495171.0,292.95,C,True,4.64,2020-01-26 21:37:25.300,66.08,9.69,2020012600,2435,
296,293.33,Rodney Hudson,00-0027993,2495171.0,299.4,C,True,4.68,2020-01-26 21:37:25.400,65.62,9.89,2020012600,2435,
297,294.14,Rodney Hudson,00-0027993,2495171.0,299.4,C,True,4.61,2020-01-26 21:37:25.500,65.18,10.09,2020012600,2435,
298,294.91,Rodney Hudson,00-0027993,2495171.0,295.25,C,True,4.44,2020-01-26 21:37:25.600,64.77,10.28,2020012600,2435,
299,295.6,Rodney Hudson,00-0027993,2495171.0,297.28,C,True,4.4,2020-01-26 21:37:25.700,64.35,10.49,2020012600,2435,first_contact
300,296.44,Rodney Hudson,00-0027993,2495171.0,300.86,C,True,4.4,2020-01-26 21:37:25.800,63.93,10.69,2020012600,2435,
301,297.25,Rodney Hudson,00-0027993,2495171.0,303.0,C,True,4.46,2020-01-26 21:37:25.900,63.51,10.91,2020012600,2435,
302,297.79,Rodney Hudson,00-0027993,2495171.0,303.76,C,True,4.41,2020-01-26 21:37:26.000,63.11,11.12,2020012600,2435,
303,298.19,Rodney Hudson,00-0027993,2495171.0,303.08,C,True,4.43,2020-01-26 21:37:26.100,62.7,11.34,2020012600,2435,
304,298.65,Rodney Hudson,00-0027993,2495171.0,303.08,C,True,4.46,2020-01-26 21:37:26.200,62.3,11.55,2020012600,2435,
305,298.2,Rodney Hudson,00-0027993,2495171.0,305.78,C,True,4.61,2020-01-26 21:37:26.300,61.89,11.77,2020012600,2435,
306,298.24,Rodney Hudson,00-0027993,2495171.0,307.28,C,True,4.62,2020-01-26 21:37:26.400,61.48,12.0,2020012600,2435,
307,298.81,Rodney Hudson,00-0027993,2495171.0,308.29,C,True,4.66,2020-01-26 21:37:26.500,61.06,12.23,2020012600,2435,
308,299.19,Rodney Hudson,00-0027993,2495171.0,305.86,C,True,4.62,2020-01-26 21:37:26.600,60.65,12.46,2020012600,2435,
309,299.22,Rodney Hudson,00-0027993,2495171.0,309.31,C,True,4.66,2020-01-26 21:37:26.700,60.23,12.69,2020012600,2435,
310,299.38,Rodney Hudson,00-0027993,2495171.0,307.96,C,True,4.56,2020-01-26 21:37:26.800,59.82,12.92,2020012600,2435,
311,299.44,Rodney Hudson,00-0027993,2495171.0,305.42,C,True,4.5,2020-01-26 21:37:26.900,59.41,13.15,2020012600,2435,
312,299.58,Rodney Hudson,00-0027993,2495171.0,303.62,C,True,4.38,2020-01-26 21:37:27.000,59.02,13.37,2020012600,2435,
313,299.84,Rodney Hudson,00-0027993,2495171.0,299.76,C,True,4.33,2020-01-26 21:37:27.100,58.62,13.6,2020012600,2435,
314,299.9,Rodney Hudson,00-0027993,2495171.0,303.4,C,True,4.33,2020-01-26 21:37:27.200,58.21,13.83,2020012600,2435,
315,299.83,Rodney Hudson,00-0027993,2495171.0,302.6,C,True,4.28,2020-01-26 21:37:27.300,57.82,14.05,2020012600,2435,
316,300.35,Rodney Hudson,00-0027993,2495171.0,299.99,C,True,4.14,2020-01-26 21:37:27.400,57.45,14.27,2020012600,2435,
317,300.19,Rodney Hudson,00-0027993,2495171.0,296.38,C,True,4.11,2020-01-26 21:37:27.500,57.07,14.49,2020012600,2435,
318,298.52,Rodney Hudson,00-0027993,2495171.0,301.27,C,True,4.09,2020-01-26 21:37:27.600,56.69,14.69,2020012600,2435,
319,296.69,Rodney Hudson,00-0027993,2495171.0,303.09,C,True,4.03,2020-01-26 21:37:27.700,56.32,14.87,2020012600,2435,
320,296.25,Rodney Hudson,00-0027993,2495171.0,293.86,C,True,4.01,2020-01-26 21:37:27.800,55.95,15.06,2020012600,2435,
321,294.92,Rodney Hudson,00-0027993,2495171.0,293.86,C,True,3.94,2020-01-26 21:37:27.900,55.58,15.24,2020012600,2435,
322,292.85,Rodney Hudson,00-0027993,2495171.0,300.21,C,True,3.95,2020-01-26 21:37:28.000,55.19,15.39,2020012600,2435,
323,291.63,Rodney Hudson,00-0027993,2495171.0,297.71,C,True,3.86,2020-01-26 21:37:28.100,54.82,15.54,2020012600,2435,
324,290.21,Rodney Hudson,00-0027993,2495171.0,293.79,C,True,3.86,2020-01-26 21:37:28.200,54.44,15.69,2020012600,2435,
325,288.37,Rodney Hudson,00-0027993,2495171.0,290.89,C,True,3.87,2020-01-26 21:37:28.300,54.05,15.81,2020012600,2435,
326,287.31,Rodney Hudson,00-0027993,2495171.0,289.31,C,True,3.87,2020-01-26 21:37:28.400,53.67,15.94,2020012600,2435,
327,286.09,Rodney Hudson,00-0027993,2495171.0,288.03,C,True,3.84,2020-01-26 21:37:28.500,53.29,16.05,2020012600,2435,
328,284.89,Rodney Hudson,00-0027993,2495171.0,287.03,C,True,3.82,2020-01-26 21:37:28.600,52.91,16.15,2020012600,2435,
329,283.57,Rodney Hudson,00-0027993,2495171.0,290.68,C,True,3.75,2020-01-26 21:37:28.700,52.54,16.24,2020012600,2435,
330,282.1,Rodney Hudson,00-0027993,2495171.0,290.68,C,True,3.71,2020-01-26 21:37:28.800,52.15,16.32,2020012600,2435,
331,280.13,Rodney Hudson,00-0027993,2495171.0,295.0,C,True,3.66,2020-01-26 21:37:28.900,51.77,16.38,2020012600,2435,
332,279.52,Rodney Hudson,00-0027993,2495171.0,287.96,C,True,3.64,2020-01-26 21:37:29.000,51.39,16.45,2020012600,2435,
333,278.48,Rodney Hudson,00-0027993,2495171.0,284.32,C,True,3.55,2020-01-26 21:37:29.100,51.02,16.51,2020012600,2435,
334,277.7,Rodney Hudson,00-0027993,2495171.0,281.04,C,True,3.48,2020-01-26 21:37:29.200,50.65,16.56,2020012600,2435,
335,276.97,Rodney Hudson,00-0027993,2495171.0,279.56,C,True,3.4,2020-01-26 21:37:29.300,50.3,16.61,2020012600,2435,
336,274.96,Rodney Hudson,00-0027993,2495171.0,275.92,C,True,3.42,2020-01-26 21:37:29.400,49.94,16.63,2020012600,2435,
337,274.76,Rodney Hudson,00-0027993,2495171.0,276.57,C,True,3.41,2020-01-26 21:37:29.500,49.59,16.67,2020012600,2435,
338,274.65,Rodney Hudson,00-0027993,2495171.0,275.53,C,True,3.3,2020-01-26 21:37:29.600,49.25,16.7,2020012600,2435,
339,274.77,Rodney Hudson,00-0027993,2495171.0,274.73,C,True,3.18,2020-01-26 21:37:29.700,48.92,16.73,2020012600,2435,
340,273.94,Rodney Hudson,00-0027993,2495171.0,279.73,C,True,3.13,2020-01-26 21:37:29.800,48.6,16.75,2020012600,2435,
341,273.27,Rodney Hudson,00-0027993,2495171.0,279.73,C,True,3.11,2020-01-26 21:37:29.900,48.27,16.77,2020012600,2435,
342,272.44,Rodney Hudson,00-0027993,2495171.0,277.16,C,True,3.09,2020-01-26 21:37:30.000,47.95,16.78,2020012600,2435,
343,272.46,Rodney Hudson,00-0027993,2495171.0,275.12,C,True,3.05,2020-01-26 21:37:30.100,47.63,16.8,2020012600,2435,
344,272.03,Rodney Hudson,00-0027993,2495171.0,275.76,C,True,3.06,2020-01-26 21:37:30.200,47.31,16.81,2020012600,2435,
345,272.05,Rodney Hudson,00-0027993,2495171.0,278.23,C,True,3.02,2020-01-26 21:37:30.300,47.0,16.82,2020012600,2435,
346,272.18,Rodney Hudson,00-0027993,2495171.0,280.14,C,True,2.98,2020-01-26 21:37:30.400,46.69,16.83,2020012600,2435,
347,272.75,Rodney Hudson,00-0027993,2495171.0,278.88,C,True,2.96,2020-01-26 21:37:30.500,46.39,16.85,2020012600,2435,
348,273.42,Rodney Hudson,00-0027993,2495171.0,279.53,C,True,2.91,2020-01-26 21:37:30.600,46.09,16.86,2020012600,2435,
349,273.7,Rodney Hudson,00-0027993,2495171.0,280.93,C,True,2.86,2020-01-26 21:37:30.700,45.8,16.88,2020012600,2435,
350,274.22,Rodney Hudson,00-0027993,2495171.0,280.11,C,True,2.8,2020-01-26 21:37:30.800,45.51,16.9,2020012600,2435,
351,274.45,Rodney Hudson,00-0027993,2495171.0,280.11,C,True,2.78,2020-01-26 21:37:30.900,45.22,16.92,2020012600,2435,
352,274.17,Rodney Hudson,00-0027993,2495171.0,281.54,C,True,2.69,2020-01-26 21:37:31.000,44.95,16.94,2020012600,2435,
353,273.61,Rodney Hudson,00-0027993,2495171.0,286.7,C,True,2.67,2020-01-26 21:37:31.100,44.67,16.96,2020012600,2435,
354,273.31,Rodney Hudson,00-0027993,2495171.0,288.59,C,True,2.61,2020-01-26 21:37:31.200,44.4,16.97,2020012600,2435,
355,274.01,Rodney Hudson,00-0027993,2495171.0,286.87,C,True,2.5,2020-01-26 21:37:31.300,44.14,16.99,2020012600,2435,
356,273.06,Rodney Hudson,00-0027993,2495171.0,286.87,C,True,2.39,2020-01-26 21:37:31.400,43.9,17.0,2020012600,2435,
357,272.17,Rodney Hudson,00-0027993,2495171.0,285.22,C,True,2.29,2020-01-26 21:37:31.500,43.66,17.01,2020012600,2435,
358,271.47,Rodney Hudson,00-0027993,2495171.0,285.22,C,True,2.23,2020-01-26 21:37:31.600,43.42,17.02,2020012600,2435,
359,270.99,Rodney Hudson,00-0027993,2495171.0,282.52,C,True,2.14,2020-01-26 21:37:31.700,43.2,17.02,2020012600,2435,
360,269.61,Rodney Hudson,00-0027993,2495171.0,281.7,C,True,2.01,2020-01-26 21:37:31.800,42.99,17.02,2020012600,2435,
361,268.27,Rodney Hudson,00-0027993,2495171.0,281.7,C,True,1.89,2020-01-26 21:37:31.900,42.79,17.01,2020012600,2435,
362,267.31,Rodney Hudson,00-0027993,2495171.0,280.51,C,True,1.81,2020-01-26 21:37:32.000,42.6,17.01,2020012600,2435,
363,266.32,Rodney Hudson,00-0027993,2495171.0,279.35,C,True,1.67,2020-01-26 21:37:32.100,42.43,17.0,2020012600,2435,
364,267.04,Rodney Hudson,00-0027993,2495171.0,278.15,C,True,1.56,2020-01-26 21:37:32.200,42.27,16.99,2020012600,2435,
365,266.53,Rodney Hudson,00-0027993,2495171.0,276.51,C,True,1.48,2020-01-26 21:37:32.300,42.11,16.98,2020012600,2435,
366,266.54,Rodney Hudson,00-0027993,2495171.0,274.9,C,True,1.47,2020-01-26 21:37:32.400,41.95,16.98,2020012600,2435,
367,266.36,Rodney Hudson,00-0027993,2495171.0,273.61,C,True,1.43,2020-01-26 21:37:32.500,41.81,16.97,2020012600,2435,
368,266.51,Rodney Hudson,00-0027993,2495171.0,271.9,C,True,1.38,2020-01-26 21:37:32.600,41.66,16.96,2020012600,2435,
369,264.48,Rodney Hudson,00-0027993,2495171.0,268.88,C,True,1.34,2020-01-26 21:37:32.700,41.53,16.94,2020012600,2435,
370,260.85,Rodney Hudson,00-0027993,2495171.0,266.96,C,True,1.28,2020-01-26 21:37:32.800,41.4,16.92,2020012600,2435,
371,258.12,Rodney Hudson,00-0027993,2495171.0,266.35,C,True,1.22,2020-01-26 21:37:32.900,41.28,16.9,2020012600,2435,
372,257.01,Rodney Hudson,00-0027993,2495171.0,265.65,C,True,1.15,2020-01-26 21:37:33.000,41.16,16.87,2020012600,2435,
373,256.77,Rodney Hudson,00-0027993,2495171.0,265.65,C,True,1.06,2020-01-26 21:37:33.100,41.05,16.85,2020012600,2435,touchdown
374,258.44,Rodney Hudson,00-0027993,2495171.0,267.1,C,True,0.98,2020-01-26 21:37:33.200,40.95,16.83,2020012600,2435,
375,262.92,Rodney Hudson,00-0027993,2495171.0,268.37,C,True,0.92,2020-01-26 21:37:33.300,40.86,16.81,2020012600,2435,
376,266.3,Rodney Hudson,00-0027993,2495171.0,267.06,C,True,0.86,2020-01-26 21:37:33.400,40.77,16.81,2020012600,2435,
377,264.72,Rodney Hudson,00-0027993,2495171.0,265.56,C,True,0.8,2020-01-26 21:37:33.500,40.68,16.79,2020012600,2435,
378,265.36,Rodney Hudson,00-0027993,2495171.0,263.56,C,True,0.76,2020-01-26 21:37:33.600,40.6,16.78,2020012600,2435,
379,266.83,Rodney Hudson,00-0027993,2495171.0,260.99,C,True,0.73,2020-01-26 21:37:33.700,40.53,16.78,2020012600,2435,
380,268.73,Rodney Hudson,00-0027993,2495171.0,257.1,C,True,0.69,2020-01-26 21:37:33.800,40.46,16.78,2020012600,2435,
381,269.5,Rodney Hudson,00-0027993,2495171.0,252.2,C,True,0.66,2020-01-26 21:37:33.900,40.39,16.78,2020012600,2435,
382,270.59,Rodney Hudson,00-0027993,2495171.0,241.86,C,True,0.65,2020-01-26 21:37:34.000,40.32,16.78,2020012600,2435,
383,269.31,Rodney Hudson,00-0027993,2495171.0,233.64,C,True,0.62,2020-01-26 21:37:34.100,40.25,16.78,2020012600,2435,
384,269.02,Rodney Hudson,00-0027993,2495171.0,224.02,C,True,0.55,2020-01-26 21:37:34.200,40.2,16.78,2020012600,2435,
